class,cbo,wmc,lcom
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_232,3,2,1
com.alibaba.druid.bvt.sql.phoenix.PhoenixUpsertTest_2,5,1,0
com.alibaba.druid.bvt.sql.phoenix.PhoenixUpsertTest_1,5,1,0
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_230,3,1,0
com.alibaba.druid.sql.dialect.doris.visitor.DorisASTVisitor,2,2,1
com.alibaba.druid.sql.dialect.mysql.ast.statement.MySqlAlterUserStatement$PasswordExpire,0,0,0
com.alibaba.druid.sql.ast.expr.SQLIdentifierExpr,21,69,289
com.alibaba.druid.support.opds.udf.SqlCodeStat,7,7,3
com.alibaba.druid.bvt.sql.oracle.OracleDropDbLinkTest,4,2,1
com.alibaba.druid.sql.ast.statement.SQLShowProcessListStatement,6,15,33
com.alibaba.druid.bvt.bug.Issue4253,3,2,0
com.alibaba.druid.bvt.sql.oracle.pl.Oracle_pl_exit_0,3,2,0
com.alibaba.druid.bvt.sql.oracle.pl.Oracle_pl_exit_1,3,2,0
com.alibaba.druid.bvt.filter.StatFilterResultSetMultiCloseTest,3,3,0
com.alibaba.druid.bvt.sql.mysql.show.MySqlShowTest_12_node,3,1,0
com.alibaba.druid.bvt.sql.mysql.alterTable.MySqlAlterTableAddPrimaryKey,6,1,0
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_228,3,4,6
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_227,2,2,0
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_226,5,1,0
com.alibaba.druid.bvt.sql.mysql.update.MySqlUpdateTest_17,7,1,0
com.alibaba.druid.sql.ast.statement.SQLPrimaryKeyImpl,5,11,31
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_224,3,1,0
com.alibaba.druid.bvt.sql.mysql.update.MySqlUpdateTest_15,7,1,0
com.alibaba.druid.sql.ast.statement.SQLExportDatabaseStatement,3,6,2
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_222,3,1,0
com.alibaba.druid.bvt.sql.mysql.update.MySqlUpdateTest_16,7,1,0
com.alibaba.druid.mock.handler.MySqlMockExecuteHandlerImpl,32,24,6
com.alibaba.druid.bvt.sql.hive.HiveCreateTableTest_35_dla,3,1,0
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_221,3,1,0
com.alibaba.druid.bvt.sql.clickhouse.CK_update_0,5,4,6
com.alibaba.druid.bvt.sql.mysql.update.MySqlUpdateTest_12,5,1,0
com.alibaba.druid.bvt.sql.mysql.update.MySqlUpdateTest_10,5,1,0
com.alibaba.druid.util.jdbc.ResultSetBase,3,238,17066
com.alibaba.druid.bvt.utils.HistogramTest,2,1,0
com.alibaba.druid.sql.ast.statement.SQLAlterTableDropPrimaryKey,3,1,0
com.alibaba.druid.sql.ast.SQLPivot,6,13,2
com.alibaba.druid.bvt.sql.hive.HiveSelectTest_43_bug,3,1,0
com.alibaba.druid.bvt.sql.mysql.select.CTERewriteTest$MyVisitor,7,3,0
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_216,3,1,0
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_215,3,1,0
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_214,3,2,1
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_213,3,1,0
com.alibaba.druid.sql.ast.statement.SQLSelectStatement,9,32,0
com.alibaba.druid.bvt.sql.EqualTest_cursor,3,1,0
com.alibaba.druid.bvt.sql.oracle.create.OracleCreateViewTest11_error_encoding,5,1,0
com.alibaba.druid.spring.boot3.autoconfigure.stat.DruidWebStatFilterConfiguration,6,8,0
com.alibaba.druid.bvt.sql.eval.EvalTest_div,1,18,153
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_160,3,1,0
com.alibaba.druid.sql.SQLUtils$TimeZoneVisitor,2,2,0
com.alibaba.druid.sql.dialect.mysql.ast.statement.MySqlKillStatement$Type,0,0,0
com.alibaba.druid.sql.dialect.impala.parser.ImpalaStatementParser,14,13,28
com.alibaba.druid.bvt.sql.mysql.show.MySqlShowTest_31_hints,4,1,0
com.alibaba.druid.bvt.filter.wall.WallSelectWhereTest,2,2,0
com.alibaba.druid.sql.TestTransform$Anonymous1,1,2,0
com.alibaba.druid.bvt.sql.mysql.MySqlSetTest_3,5,2,1
com.alibaba.druid.bvt.sql.mysql.MySqlSetTest_2,4,1,0
com.alibaba.druid.sql.ast.expr.SQLTimeExpr,13,50,44
com.alibaba.druid.bvt.pool.SlowSqlMillisTest,3,3,0
com.alibaba.druid.bvt.sql.mysql.MySqlSetTest_1,4,1,0
com.alibaba.druid.stat.JdbcConnectionStat$Entry,3,25,172
com.alibaba.druid.bvt.sql.mysql.MySqlSetTest_0,4,1,0
com.alibaba.druid.bvt.sql.odps.OdpsLoadTest,1,3,3
com.alibaba.druid.bvt.pool.InitExceptionThrowTest,4,3,0
com.alibaba.druid.bvt.jmx.DupRegisterTest,2,3,0
com.alibaba.druid.sql.ast.statement.SQLExceptionStatement$Item,5,10,0
com.alibaba.druid.pool.TestMySql,2,3,0
com.alibaba.druid.support.http.AbstractWebStatImpl,11,38,68
com.alibaba.druid.bvt.sql.hive.HiveResourceTest,2,2,1
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_53_match,4,1,0
com.alibaba.druid.sql.ast.SQLIndex,3,2,1
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_167,3,1,0
com.alibaba.druid.bvt.sql.oracle.create.OracleCreateViewTest9_check_option,5,1,0
com.alibaba.druid.bvt.spring.SpringMethodInfoTest$A,0,1,0
com.alibaba.druid.bvt.sql.eval.EvalMethodAbsTest,1,7,10
com.alibaba.druid.bvt.spring.SpringMethodInfoTest$B,1,0,0
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_95_error_orderBy,3,2,0
com.alibaba.druid.bvt.spring.SpringMethodInfoTest$C,1,0,0
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_163,3,1,0
com.alibaba.druid.sql.TestTransform,8,24,3
com.alibaba.druid.sql.dialect.oracle.ast.stmt.OracleUnique,9,17,32
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_162,3,1,0
com.alibaba.druid.bvt.sql.postgresql.expr.CidrTest,3,1,0
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_161,3,1,0
com.alibaba.druid.pool.DruidDataSourceC3P0AdapterMBean,0,24,276
com.alibaba.druid.sql.dialect.oracle.parser.OracleCreateTableParser,29,110,36
com.alibaba.druid.bvt.bug.Issue1994,6,1,0
com.alibaba.druid.sql.ast.SQLOrderingSpecification,0,1,0
com.alibaba.druid.bvt.sql.mysql.insert.MySqlInsertTest_0,6,1,0
com.alibaba.druid.bvt.sql.mysql.insert.MySqlInsertTest_1,5,1,0
com.alibaba.druid.sql.dialect.presto.parser.PrestoCreateTableParser,6,7,6
com.alibaba.druid.bvt.filter.FilterChainTest_Clob$Anonymous1,1,1,0
com.alibaba.druid.bvt.utils.JdbcUtilsTest1$2MyClassLoader,0,1,0
com.alibaba.druid.bvt.pool.SavepointTest,3,5,0
com.alibaba.druid.bvt.filter.FilterManagerTest$ErrorFilter,1,1,0
com.alibaba.druid.bvt.sql.oracle.create.OracleCreateIndexTest20,4,1,0
com.alibaba.druid.sql.ast.statement.SQLCreateMaterializedViewStatement,14,102,3312
com.alibaba.druid.support.http.stat.WebSessionStatValue,2,42,738
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_adsHintAndTypeConvert,3,6,15
com.alibaba.druid.bvt.sql.oracle.create.OracleCreateIndexTest21,3,1,0
com.alibaba.druid.pvt.pool.TestIdle3_Concurrent_Starvation,4,8,0
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_159,3,1,0
com.alibaba.druid.bvt.sql.mysql.createTable.MySqlCreateTableTest162_distributed_by_with_duplicate,3,2,1
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_158,3,1,0
com.alibaba.druid.proxy.jdbc.ResultSetMetaDataProxy,2,2,1
com.alibaba.druid.sql.dialect.oracle.ast.stmt.OracleMultiInsertStatement,9,11,20
com.alibaba.druid.bvt.sql.mysql.insert.MySqlInsertTest_4,5,1,0
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_157,5,1,0
com.alibaba.druid.sql.dialect.odps.ast.OdpsRemoveStatisticStatement,6,8,1
com.alibaba.druid.bvt.sql.mysql.insert.MySqlInsertTest_5,5,1,0
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_156,3,1,0
com.alibaba.druid.bvt.sql.mysql.insert.MySqlInsertTest_2,5,1,0
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_155,3,1,0
com.alibaba.druid.demo.sql.OracleCompatibleTest,3,7,0
com.alibaba.druid.support.spring.MBeanServerFactoryBean,1,3,3
com.alibaba.druid.bvt.sql.mysql.insert.MySqlInsertTest_3,5,1,0
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_154,3,1,0
com.alibaba.druid.stat.DruidDataSourceStatManager,8,40,39
com.alibaba.druid.bvt.sql.mysql.insert.MySqlInsertTest_8,5,1,0
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_153,3,1,0
com.alibaba.druid.bvt.sql.mysql.insert.MySqlInsertTest_9,5,1,0
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_152,3,2,1
com.alibaba.druid.bvt.sql.mysql.insert.MySqlInsertTest_6,5,1,0
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_151,3,1,0
com.alibaba.druid.bvt.sql.mysql.insert.MySqlInsertTest_7,5,1,0
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_150,3,1,0
com.alibaba.druid.sql.dialect.oracle.ast.clause.OracleReturningClause,5,16,0
com.alibaba.druid.bvt.hibernate.entity.Sample,3,11,25
com.alibaba.druid.bvt.sql.oracle.DesensitizationTest_createTable,2,1,0
com.alibaba.druid.bvt.filter.wall.oracle.OracleWallPermitObjectTest,2,2,1
com.alibaba.druid.bvt.sql.cobar.DMLDeleteParserTest,3,11,55
com.alibaba.druid.spring.boot.demo.service.UserService,1,1,0
com.alibaba.druid.bvt.sql.oceanbase.OceanbaseAlterTableRebuildPartitionTest,4,1,0
com.alibaba.druid.sql.dialect.sqlserver.parser.SQLServerSelectParser,20,37,28
com.alibaba.druid.wall.WallFilterMBean,0,13,78
com.alibaba.druid.bvt.sql.oracle.create.OracleCreateIndexTest13,4,1,0
com.alibaba.druid.bvt.sql.oracle.create.OracleCreateIndexTest12,4,1,0
com.alibaba.druid.bvt.sql.oracle.create.OracleCreateIndexTest15,4,1,0
com.alibaba.druid.bvt.sql.oracle.create.OracleCreateIndexTest14,4,1,0
com.alibaba.druid.bvt.pool.DruidDataSourceTest_oracle,3,3,0
com.alibaba.druid.bvt.sql.oracle.create.OracleCreateIndexTest11,4,1,0
com.alibaba.druid.util.MySqlUtilsTest,1,2,1
com.alibaba.druid.bvt.filter.wall.WallTruncateTest,2,5,0
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_149,4,3,3
com.alibaba.druid.support.http.StatViewServlet,7,28,7
com.alibaba.druid.support.spring.stat.SpringMethodInfo,1,18,0
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_146,3,1,0
com.alibaba.druid.sql.dialect.odps.ast.OdpsListStmt,5,7,4
com.alibaba.druid.sql.dialect.oracle.ast.stmt.OracleAlterSummaryStatement,4,6,2
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_143,2,1,0
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_142,3,1,0
com.alibaba.druid.bvt.sql.oceanbase.OceanbaseAlterTableRemovePartitioningTest,4,1,0
com.alibaba.druid.bvt.proxy.filter.encoding.CharsetParameterTest,2,1,0
com.alibaba.druid.test.AlibTest,2,3,0
com.alibaba.druid.bvt.sql.mysql.create.MySqlCreateIndexTest_8_drds,4,3,3
com.alibaba.druid.bvt.sql.mysql.create.MySqlCreateTable_showColumns_test,3,1,0
com.alibaba.druid.support.spring.DruidNativeJdbcExtractor,1,5,10
com.alibaba.druid.bvt.filter.wall.WallInsertTest,2,3,0
com.alibaba.druid.bvt.sql.eval.EvalMethodTest_lcase,1,1,0
com.alibaba.druid.benckmark.proxy.sqlcase.Select1,2,5,0
com.alibaba.druid.sql.OracleTest,4,4,1
com.alibaba.druid.bvt.sql.mysql.create.MySqlCreateExternalCatalogTest2,3,1,0
com.alibaba.druid.bvt.sql.mysql.create.MySqlCreateExternalCatalogTest1,3,2,1
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_139,3,1,0
com.alibaba.druid.bvt.sql.mysql.grant.MySqlGrantTest_1,4,1,0
com.alibaba.druid.sql.dialect.gaussdb.ast.GaussDbPartitionValue,4,20,59
com.alibaba.druid.bvt.sql.mysql.grant.MySqlGrantTest_2,4,1,0
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_137,3,1,0
com.alibaba.druid.bvt.sql.mysql.grant.MySqlGrantTest_3,4,1,0
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_136,3,1,0
com.alibaba.druid.sql.dialect.starrocks.ast.statement.StarRocksCreateResourceStatement,10,14,56
com.alibaba.druid.bvt.sql.mysql.grant.MySqlGrantTest_4,4,1,0
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_135,3,1,0
com.alibaba.druid.bvt.sql.mysql.grant.MySqlGrantTest_5,4,1,0
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_134,3,5,10
com.alibaba.druid.bvt.sql.mysql.grant.MySqlGrantTest_6,4,1,0
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_133,3,1,0
com.alibaba.druid.bvt.sql.mysql.grant.MySqlGrantTest_7,4,1,0
com.alibaba.druid.sql.ast.ClusteringType,0,0,0
com.alibaba.druid.bvt.sql.mysql.grant.MySqlGrantTest_8,4,1,0
com.alibaba.druid.bvt.pool.ManagedDataSourceTest,2,4,0
com.alibaba.druid.bvt.sql.mysql.grant.MySqlGrantTest_9,4,1,0
com.alibaba.druid.bvt.sql.mysql.SHOW_STATUS_Syntax_Test,6,8,21
com.alibaba.druid.sql.ast.statement.SQLPrimaryKey,2,0,0
com.alibaba.druid.sql.dialect.mysql.ast.statement.MySqlAlterTableOption,6,8,6
com.alibaba.druid.bvt.bug.Issue_728,2,3,3
com.alibaba.druid.sql.dialect.mysql.ast.clause.MySqlRepeatStatement,4,8,7
com.alibaba.druid.support.http.ResourceServletTestCase$Anonymous1,0,1,0
com.alibaba.druid.bvt.pool.ParamTest,3,8,10
com.alibaba.druid.bvt.sql.mysql.NumberTest,4,2,1
com.alibaba.druid.DBCPTest,2,2,0
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_BinaryConcat,7,1,0
com.alibaba.druid.pool.TestMockPerf$Anonymous1,1,2,0
com.alibaba.druid.bvt.sql.oracle.alter.OracleAlterIndexTest2,4,1,0
com.alibaba.druid.bvt.sql.oracle.alter.OracleAlterIndexTest1,4,1,0
com.alibaba.druid.bvt.sql.mysql.ComparisonFunctionsAndOperatorsTest,5,28,378
com.alibaba.druid.bvt.sql.oceanbase.OceanbaseAlterTableDiscardPartitionTest,4,1,0
com.alibaba.druid.wall.WallCheckResult,6,15,55
com.alibaba.druid.bvt.sql.oracle.OraclePivotClauseTest,3,5,10
com.alibaba.druid.util.DruidPasswordCallback,0,6,11
com.alibaba.druid.pvt.pool.TestIdle3_Concurrent_MaxActive,4,8,0
com.alibaba.druid.bvt.sql.oracle.alter.OracleAlterIndexTest4,4,1,0
com.alibaba.druid.bvt.sql.mysql.create.MySqlCreateFullTextCharFilterTest,3,6,15
com.alibaba.druid.bvt.sql.oracle.alter.OracleAlterIndexTest3,4,1,0
com.alibaba.druid.bvt.pool.DruidDataSourceTest_exceptionSorter$Anonymous2,0,2,1
com.alibaba.druid.sql.dialect.oracle.ast.stmt.OracleSelectSubqueryTableSource,7,15,36
com.alibaba.druid.sql.dialect.oracle.ast.stmt.OracleExitStatement,5,11,0
com.alibaba.druid.bvt.pool.DruidDataSourceTest_exceptionSorter$Anonymous1,1,1,0
com.alibaba.druid.sql.ast.expr.SQLAliasedExpr,10,29,0
com.alibaba.druid.sql.visitor.functions.Unhex,7,8,0
com.alibaba.druid.sql.dialect.oscar.ast.stmt.OscarShowStatement,7,5,0
com.alibaba.druid.bvt.sql.mysql.createTable.MySqlCreateTableTest151_double_precision,4,1,0
com.alibaba.druid.bvt.pool.DruidDataSourceTest_interrupt$Anonymous1,0,1,0
com.alibaba.druid.sql.dialect.postgresql.visitor.PGExportParameterVisitor,9,19,10
com.alibaba.druid.bvt.pool.DruidDataSourceTest_interrupt$Anonymous2,0,2,0
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_209_not,6,1,0
com.alibaba.druid.stat.JdbcDataSourceStatMBean,1,8,28
org.springframework.samples.petclinic.owner.PetType,3,0,0
com.alibaba.druid.proxy.jdbc.JdbcParameterTimestamp,1,5,8
com.alibaba.druid.sql.ast.SQLPartitionValue$Operator,0,0,0
com.alibaba.druid.bvt.sql.oracle.create.OracleCreateIndexTest19_local_store,4,1,0
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_198,4,1,0
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_197,4,5,10
com.alibaba.druid.bvt.sql.oracle.select.OracleSelectTest96_pivot,5,1,0
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_182,7,1,0
com.alibaba.druid.bvt.filter.FilterChainTest_NClob,9,8,0
com.alibaba.druid.bvt.pool.exception.OracleExceptionSorterTest_stmt_getWarrnings,6,5,0
com.alibaba.druid.sql.dialect.mysql.ast.clause.MySqlStatementType,13,5,1
com.alibaba.druid.bvt.sql.oracle.DesensitizationTest_delete,2,1,0
com.alibaba.druid.bvt.sql.mysql.MySqlDeleteTest_3,6,1,0
com.alibaba.druid.bvt.pool.KeepAliveTest,2,7,0
com.alibaba.druid.bvt.sql.mysql.MySqlDeleteTest_2,6,1,0
com.alibaba.druid.bvt.sql.mysql.MySqlDeleteTest_1,6,1,0
com.alibaba.druid.bvt.sql.mysql.MySqlDeleteTest_0,6,1,0
com.alibaba.druid.bvt.sql.oceanbase.OceanbaseCreateTableTest_partitionByHash,4,1,0
com.alibaba.druid.support.http.stat.WebRequestStat,1,33,480
com.alibaba.druid.support.http.util.IPAddress,1,24,0
com.alibaba.druid.filter.logging.CommonsLogFilter,3,28,178
com.alibaba.druid.bvt.filter.wall.TAEWallTest,1,2,1
com.alibaba.druid.sql.ast.statement.SQLPartitionRef$Item,6,11,26
com.alibaba.druid.bvt.sql.EqualTest_not,3,1,0
com.alibaba.druid.bvt.sql.mysql.MySqlDeleteTest_6,6,1,0
com.alibaba.druid.bvt.sql.odps.OdpsAlterTableChangeColumnTest,3,1,0
com.alibaba.druid.bvt.sql.mysql.show.MySqlShowTest_41_partitions,5,1,0
com.alibaba.druid.sql.ast.SQLUnpivot$NullsIncludeType,1,5,0
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_189,4,1,0
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_188,4,1,0
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_48_union,4,1,0
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_187,4,1,0
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_186,4,1,0
com.alibaba.druid.support.opds.udf.ExportTables,8,11,3
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_185,7,1,0
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_184,7,2,1
com.alibaba.druid.bvt.sql.mysql.resolve.ResolveTest_0$Anonymous1,0,4,0
com.alibaba.druid.sql.dialect.oracle.ast.expr.OracleExpr,2,0,0
com.alibaba.druid.util.ConcurrentLruCache$DrainStatus$Anonymous2,0,1,0
com.alibaba.druid.util.ConcurrentLruCache$DrainStatus$Anonymous3,0,1,0
com.alibaba.druid.util.ConcurrentLruCache$DrainStatus$Anonymous1,0,1,0
com.alibaba.druid.bvt.sql.mysql.alter.MySqlAlterTableGroupTest_0,3,2,1
com.alibaba.druid.sql.dialect.mysql.ast.statement.MySqlShowConfigStatement,4,4,1
com.alibaba.druid.wall.spi.SQLiteWallProvider,8,5,10
com.alibaba.druid.bvt.sql.oracle.select.OracleSelectTest86_wmsys_wmconat,8,2,1
com.alibaba.druid.sql.dialect.presto.visitor.PrestoASTVisitor,9,16,120
com.alibaba.druid.sql.visitor.functions.Replace,5,9,0
com.alibaba.druid.sql.dialect.presto.ast.PrestoObject,4,3,1
com.alibaba.druid.bvt.pool.basic.ConnectionTest5$Anonymous1,0,2,1
com.alibaba.druid.bvt.sql.mysql.alterTable.MySqlAlterTableTest_addPk,5,1,0
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_179,3,3,3
com.alibaba.druid.sql.visitor.SQLEvalVisitorUtils,45,613,1324
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_178,4,1,0
com.alibaba.druid.sql.dialect.mysql.visitor.transform.OrderByResolve,9,13,0
com.alibaba.druid.bvt.bug.Issue1935,8,5,0
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_173,3,1,0
com.alibaba.druid.bvt.support.http.UserAgentAndroid_4_2_Test_2,2,1,0
com.alibaba.druid.wall.WallSqlFunctionStat,0,3,0
com.alibaba.druid.bvt.pool.basic.PoolableCallableStatementTest,9,233,0
com.alibaba.druid.bvt.sql.db2.DB2SetTest_2_schema,4,1,0
com.alibaba.druid.sql.dialect.odps.ast.OdpsUnloadStatement,10,19,77
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_37,4,1,0
com.alibaba.druid.sql.dialect.oracle.ast.stmt.OracleMultiInsertStatement$Entry,1,0,0
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_38,3,1,0
com.alibaba.druid.spring.boot3.testcase.DruidFilterTestCase$Config,3,0,0
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_39,3,1,0
com.alibaba.druid.sql.dialect.mysql.ast.statement.DrdsChangeDDLJob,3,9,24
com.alibaba.druid.bvt.sql.oracle.select.OracleSelectTest_limit_join_with_order_by,4,1,0
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_40,4,1,0
com.alibaba.druid.sql.dialect.db2.ast.DB2StatementImpl,5,4,3
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_41,4,1,0
com.alibaba.druid.bvt.pool.DruidDataSourceTest10,4,22,0
com.alibaba.druid.stat.JdbcTraceManagerMBean,0,0,0
com.alibaba.druid.bvt.pool.DruidDataSourceTest_fill,2,8,0
com.alibaba.druid.TestIdel3,4,7,1
com.alibaba.druid.bvt.sql.oracle.pl.Oracle_pl_exception_2,3,2,0
com.alibaba.druid.support.spring.stat.SpringStatManager,3,16,21
com.alibaba.druid.bvt.sql.oracle.pl.Oracle_pl_exception_1,3,2,0
com.alibaba.druid.pool.postgres.PG_500_connection_Test$Anonymous1,0,3,0
com.alibaba.druid.bvt.sql.oracle.pl.Oracle_pl_exception_4,3,2,0
com.alibaba.druid.bvt.sql.oracle.pl.Oracle_pl_exception_3,3,2,0
com.alibaba.druid.bvt.pool.exception.OracleExceptionSorterTest_stmt_getGeneratedKeys,6,5,0
com.alibaba.druid.bvt.sql.oracle.pl.Oracle_pl_exception_0,3,2,0
com.alibaba.druid.sql.visitor.SQLASTParameterizedVisitor,22,32,82
com.alibaba.druid.sql.dialect.mysql.ast.expr.MySqlCharExpr,5,21,84
com.alibaba.druid.stat.JdbcConnectionStat$EntryMBean,0,9,36
com.alibaba.druid.sql.dialect.bigquery.ast.BigQuerySelectQueryBlock,7,12,3
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallLoadDataInfileTest,1,1,0
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_26,4,1,0
com.alibaba.druid.bvt.sql.oracle.pl.Oracle_pl_exception_6,3,2,0
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_27,4,1,0
com.alibaba.druid.bvt.sql.oracle.pl.Oracle_pl_exception_5,3,2,0
com.alibaba.druid.sql.dialect.oracle.ast.stmt.OracleLobParameters,5,21,153
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_28,4,1,0
com.alibaba.druid.bvt.sql.oracle.pl.Oracle_pl_exception_8,3,2,0
com.alibaba.druid.bvt.filter.wall.WallUpdateCheckTest,4,3,0
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_29,4,1,0
com.alibaba.druid.bvt.sql.oracle.pl.Oracle_pl_exception_7,3,2,0
com.alibaba.druid.sql.ast.statement.SQLShowTableGroupsStatement,7,7,0
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_33,4,1,0
com.alibaba.druid.sql.dialect.sqlserver.ast.stmt.SQLServerUpdateStatement,7,11,9
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_34,4,1,0
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_35,3,1,0
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_36,3,1,0
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_30,4,1,0
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_31,4,1,0
com.alibaba.druid.sql.visitor.functions.Char,4,6,0
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_32,4,1,0
com.alibaba.druid.sql.ast.statement.SQLPrivilegeStatement,6,14,41
com.alibaba.druid.util.ServletPathMathcherTest,2,20,0
com.alibaba.druid.mock.MockStruct,0,3,3
com.alibaba.druid.bvt.proxy.JdbcFilterEventAdapterTest$Anonymous1,0,0,0
com.alibaba.druid.bvt.proxy.JdbcFilterEventAdapterTest$Anonymous3,1,1,0
com.alibaba.druid.bvt.proxy.JdbcFilterEventAdapterTest$Anonymous2,1,1,0
com.alibaba.druid.bvt.proxy.JdbcFilterEventAdapterTest$Anonymous5,1,1,0
com.alibaba.druid.bvt.proxy.JdbcFilterEventAdapterTest$Anonymous4,1,1,0
com.alibaba.druid.bvt.proxy.JdbcFilterEventAdapterTest$Anonymous7,1,1,0
com.alibaba.druid.bvt.proxy.JdbcFilterEventAdapterTest$Anonymous6,1,1,0
com.alibaba.druid.bvt.proxy.JdbcFilterEventAdapterTest$Anonymous9,2,1,0
com.alibaba.druid.bvt.sql.oracle.create.OracleCreateTypeTest10,4,1,0
